,RdeltaB,Bpre,Bpost,itemideology,itemnum,partideology,ide_ms,ide_abs,partnum
17067,2,90,92,2,3,89.0,2.0,89.0,2133
17068,-8,16,8,3,4,89.0,2.0,89.0,2133
17069,-7,10,3,3,5,89.0,2.0,89.0,2133
17070,-8,15,7,3,6,89.0,2.0,89.0,2133
17071,-8,10,2,3,7,89.0,2.0,89.0,2133
17072,36,24,60,1,0,89.0,2.0,89.0,2134
17073,15,44,59,1,1,89.0,2.0,89.0,2134
17074,30,59,89,2,2,89.0,2.0,89.0,2134
17075,20,74,94,2,3,89.0,2.0,89.0,2134
17076,24,50,74,3,4,89.0,2.0,89.0,2134
17077,29,47,76,3,5,89.0,2.0,89.0,2134
17078,60,29,89,3,6,89.0,2.0,89.0,2134
17079,43,27,70,3,7,89.0,2.0,89.0,2134
17080,7,88,95,1,0,89.0,2.0,89.0,2135
17081,5,87,92,1,1,89.0,2.0,89.0,2135
17082,-2,92,90,2,2,89.0,2.0,89.0,2135
17083,2,90,92,2,3,89.0,2.0,89.0,2135
17084,-26,91,65,3,4,89.0,2.0,89.0,2135
17085,-7,91,84,3,5,89.0,2.0,89.0,2135
17086,-3,95,92,3,6,89.0,2.0,89.0,2135
17087,-6,94,88,3,7,89.0,2.0,89.0,2135
17088,-53,82,29,1,0,89.0,2.0,89.0,2136
17089,24,57,81,1,1,89.0,2.0,89.0,2136
17090,-66,90,24,2,2,89.0,2.0,89.0,2136
17091,-6,27,21,2,3,89.0,2.0,89.0,2136
17092,-4,29,25,3,4,89.0,2.0,89.0,2136
17093,7,91,98,3,5,89.0,2.0,89.0,2136
17094,-18,89,71,3,6,89.0,2.0,89.0,2136
17095,0,81,81,3,7,89.0,2.0,89.0,2136
17096,-4,30,26,1,0,89.0,2.0,89.0,2137
17097,-6,27,21,1,1,89.0,2.0,89.0,2137
17098,-13,29,16,2,2,89.0,2.0,89.0,2137
17099,21,71,92,2,3,89.0,2.0,89.0,2137
17100,-3,30,27,3,4,89.0,2.0,89.0,2137
17101,21,70,91,3,5,89.0,2.0,89.0,2137
17102,-1,100,99,3,6,89.0,2.0,89.0,2137
17103,-1,30,29,3,7,89.0,2.0,89.0,2137
17104,28,56,84,1,0,89.0,2.0,89.0,2138
17105,16,70,86,1,1,89.0,2.0,89.0,2138
17106,23,56,79,2,2,89.0,2.0,89.0,2138
17107,65,10,75,2,3,89.0,2.0,89.0,2138
17108,70,16,86,3,4,89.0,2.0,89.0,2138
17109,79,0,79,3,5,89.0,2.0,89.0,2138
17110,76,24,100,3,6,89.0,2.0,89.0,2138
17111,48,32,80,3,7,89.0,2.0,89.0,2138
17112,16,18,34,1,0,89.0,2.0,89.0,2139
17113,-47,73,26,1,1,89.0,2.0,89.0,2139
17114,-3,23,20,2,2,89.0,2.0,89.0,2139
17115,21,12,33,2,3,89.0,2.0,89.0,2139
17116,23,0,23,3,4,89.0,2.0,89.0,2139
17117,72,17,89,3,5,89.0,2.0,89.0,2139
17118,6,16,22,3,6,89.0,2.0,89.0,2139
17119,72,28,100,3,7,89.0,2.0,89.0,2139
17120,0,0,0,1,0,90.0,2.0,90.0,2140
17121,45,5,50,1,1,90.0,2.0,90.0,2140
17122,90,0,90,2,2,90.0,2.0,90.0,2140
17123,25,75,100,2,3,90.0,2.0,90.0,2140
17124,10,90,100,3,4,90.0,2.0,90.0,2140
17125,100,0,100,3,5,90.0,2.0,90.0,2140
17126,75,25,100,3,6,90.0,2.0,90.0,2140
17127,90,0,90,3,7,90.0,2.0,90.0,2140
17128,93,7,100,1,0,90.0,2.0,90.0,2141
17129,95,5,100,1,1,90.0,2.0,90.0,2141
17130,38,62,100,2,2,90.0,2.0,90.0,2141
17131,89,11,100,2,3,90.0,2.0,90.0,2141
17132,23,77,100,3,4,90.0,2.0,90.0,2141
17133,90,10,100,3,5,90.0,2.0,90.0,2141
17134,86,14,100,3,6,90.0,2.0,90.0,2141
17135,98,2,100,3,7,90.0,2.0,90.0,2141
17136,40,10,50,1,0,90.0,2.0,90.0,2142
17137,0,0,0,1,1,90.0,2.0,90.0,2142
17138,50,0,50,2,2,90.0,2.0,90.0,2142
17139,0,90,90,2,3,90.0,2.0,90.0,2142
17140,15,75,90,3,4,90.0,2.0,90.0,2142
17141,40,50,90,3,5,90.0,2.0,90.0,2142
17142,0,99,99,3,6,90.0,2.0,90.0,2142
17143,50,0,50,3,7,90.0,2.0,90.0,2142
17144,0,0,0,1,0,90.0,2.0,90.0,2143
17145,14,2,16,1,1,90.0,2.0,90.0,2143
17146,13,35,48,2,2,90.0,2.0,90.0,2143
17147,6,86,92,2,3,90.0,2.0,90.0,2143
17148,14,40,54,3,4,90.0,2.0,90.0,2143
17149,27,31,58,3,5,90.0,2.0,90.0,2143
17150,22,67,89,3,6,90.0,2.0,90.0,2143
17151,9,19,28,3,7,90.0,2.0,90.0,2143
17152,100,0,100,1,0,90.0,2.0,90.0,2144
17153,100,0,100,1,1,90.0,2.0,90.0,2144
17154,25,75,100,2,2,90.0,2.0,90.0,2144
17155,-100,100,0,2,3,90.0,2.0,90.0,2144
17156,50,50,100,3,4,90.0,2.0,90.0,2144
17157,50,50,100,3,5,90.0,2.0,90.0,2144
17158,90,10,100,3,6,90.0,2.0,90.0,2144
17159,100,0,100,3,7,90.0,2.0,90.0,2144
17160,39,61,100,1,0,90.0,2.0,90.0,2145
17161,0,100,100,1,1,90.0,2.0,90.0,2145
17162,-33,43,10,2,2,90.0,2.0,90.0,2145
17163,20,80,100,2,3,90.0,2.0,90.0,2145
17164,42,58,100,3,4,90.0,2.0,90.0,2145
17165,56,44,100,3,5,90.0,2.0,90.0,2145
17166,36,64,100,3,6,90.0,2.0,90.0,2145
17167,64,36,100,3,7,90.0,2.0,90.0,2145
17168,0,25,25,1,0,90.0,2.0,90.0,2146
17169,0,0,0,1,1,90.0,2.0,90.0,2146
17170,40,50,90,2,2,90.0,2.0,90.0,2146
17171,0,90,90,2,3,90.0,2.0,90.0,2146
17172,15,75,90,3,4,90.0,2.0,90.0,2146
17173,40,50,90,3,5,90.0,2.0,90.0,2146
17174,-25,50,25,3,6,90.0,2.0,90.0,2146
17175,0,50,50,3,7,90.0,2.0,90.0,2146
17176,29,10,39,1,0,90.0,2.0,90.0,2147
17177,29,40,69,1,1,90.0,2.0,90.0,2147
17178,25,75,100,2,2,90.0,2.0,90.0,2147
17179,10,90,100,2,3,90.0,2.0,90.0,2147
17180,50,40,90,3,4,90.0,2.0,90.0,2147
17181,50,30,80,3,5,90.0,2.0,90.0,2147
17182,25,75,100,3,6,90.0,2.0,90.0,2147
17183,-30,70,40,3,7,90.0,2.0,90.0,2147
17184,0,0,0,1,0,90.0,2.0,90.0,2148
17185,0,0,0,1,1,90.0,2.0,90.0,2148
17186,0,90,90,2,2,90.0,2.0,90.0,2148
17187,5,90,95,2,3,90.0,2.0,90.0,2148
17188,0,40,40,3,4,90.0,2.0,90.0,2148
17189,0,50,50,3,5,90.0,2.0,90.0,2148
17190,55,25,80,3,6,90.0,2.0,90.0,2148
17191,-75,75,0,3,7,90.0,2.0,90.0,2148
17192,57,32,89,1,0,90.0,2.0,90.0,2149
17193,53,27,80,1,1,90.0,2.0,90.0,2149
17194,13,72,85,2,2,90.0,2.0,90.0,2149
17195,0,100,100,2,3,90.0,2.0,90.0,2149
17196,49,37,86,3,4,90.0,2.0,90.0,2149
17197,65,29,94,3,5,90.0,2.0,90.0,2149
17198,59,41,100,3,6,90.0,2.0,90.0,2149
17199,72,11,83,3,7,90.0,2.0,90.0,2149
17200,6,4,10,1,0,90.0,2.0,90.0,2150
17201,0,0,0,1,1,90.0,2.0,90.0,2150
17202,20,80,100,2,2,90.0,2.0,90.0,2150
17203,0,100,100,2,3,90.0,2.0,90.0,2150
17204,0,82,82,3,4,90.0,2.0,90.0,2150
17205,35,65,100,3,5,90.0,2.0,90.0,2150
17206,22,0,22,3,6,90.0,2.0,90.0,2150
17207,30,30,60,3,7,90.0,2.0,90.0,2150
17208,0,0,0,1,0,90.0,2.0,90.0,2151
17209,0,0,0,1,1,90.0,2.0,90.0,2151
17210,50,50,100,2,2,90.0,2.0,90.0,2151
17211,0,100,100,2,3,90.0,2.0,90.0,2151
17212,-4,18,14,3,4,90.0,2.0,90.0,2151
17213,23,27,50,3,5,90.0,2.0,90.0,2151
17214,-7,32,25,3,6,90.0,2.0,90.0,2151
17215,25,0,25,3,7,90.0,2.0,90.0,2151
17216,73,27,100,1,0,90.0,2.0,90.0,2152
17217,15,85,100,1,1,90.0,2.0,90.0,2152
17218,40,60,100,2,2,90.0,2.0,90.0,2152
17219,100,0,100,2,3,90.0,2.0,90.0,2152
17220,79,21,100,3,4,90.0,2.0,90.0,2152
17221,100,0,100,3,5,90.0,2.0,90.0,2152
17222,100,0,100,3,6,90.0,2.0,90.0,2152
17223,84,16,100,3,7,90.0,2.0,90.0,2152
17224,80,20,100,1,0,90.0,2.0,90.0,2153
17225,60,40,100,1,1,90.0,2.0,90.0,2153
17226,30,70,100,2,2,90.0,2.0,90.0,2153
17227,-50,50,0,2,3,90.0,2.0,90.0,2153
17228,55,45,100,3,4,90.0,2.0,90.0,2153
17229,65,35,100,3,5,90.0,2.0,90.0,2153
17230,65,35,100,3,6,90.0,2.0,90.0,2153
17231,10,90,100,3,7,90.0,2.0,90.0,2153
17232,1,37,38,1,0,90.0,2.0,90.0,2154
17233,47,33,80,1,1,90.0,2.0,90.0,2154
17234,-48,80,32,2,2,90.0,2.0,90.0,2154
17235,3,1,4,2,3,90.0,2.0,90.0,2154
17236,2,87,89,3,4,90.0,2.0,90.0,2154
17237,12,66,78,3,5,90.0,2.0,90.0,2154
17238,8,17,25,3,6,90.0,2.0,90.0,2154
17239,-21,36,15,3,7,90.0,2.0,90.0,2154
17240,-7,69,62,1,0,90.0,2.0,90.0,2155
17241,-32,64,32,1,1,90.0,2.0,90.0,2155
17242,41,19,60,2,2,90.0,2.0,90.0,2155
17243,-13,75,62,2,3,90.0,2.0,90.0,2155
17244,0,72,72,3,4,90.0,2.0,90.0,2155
17245,-14,78,64,3,5,90.0,2.0,90.0,2155
17246,-29,68,39,3,6,90.0,2.0,90.0,2155
17247,40,30,70,3,7,90.0,2.0,90.0,2155
17248,0,50,50,1,0,90.0,2.0,90.0,2156
17249,-29,79,50,1,1,90.0,2.0,90.0,2156
17250,42,50,92,2,2,90.0,2.0,90.0,2156
17251,-1,96,95,2,3,90.0,2.0,90.0,2156
17252,8,36,44,3,4,90.0,2.0,90.0,2156
17253,17,64,81,3,5,90.0,2.0,90.0,2156
17254,0,50,50,3,6,90.0,2.0,90.0,2156
17255,11,70,81,3,7,90.0,2.0,90.0,2156
17256,69,31,100,1,0,90.0,2.0,90.0,2157
17257,65,35,100,1,1,90.0,2.0,90.0,2157
17258,10,90,100,2,2,90.0,2.0,90.0,2157
17259,5,95,100,2,3,90.0,2.0,90.0,2157
17260,71,29,100,3,4,90.0,2.0,90.0,2157
17261,40,60,100,3,5,90.0,2.0,90.0,2157
17262,-25,25,0,3,6,90.0,2.0,90.0,2157
17263,90,10,100,3,7,90.0,2.0,90.0,2157
17264,40,0,40,1,0,90.0,2.0,90.0,2158
17265,60,0,60,1,1,90.0,2.0,90.0,2158
17266,0,100,100,2,2,90.0,2.0,90.0,2158
17267,0,100,100,2,3,90.0,2.0,90.0,2158
17268,60,40,100,3,4,90.0,2.0,90.0,2158
17269,80,20,100,3,5,90.0,2.0,90.0,2158
17270,65,30,95,3,6,90.0,2.0,90.0,2158
17271,80,0,80,3,7,90.0,2.0,90.0,2158
17272,7,0,7,1,0,90.0,2.0,90.0,2159
17273,-5,75,70,1,1,90.0,2.0,90.0,2159
17274,9,86,95,2,2,90.0,2.0,90.0,2159
17275,-39,96,57,2,3,90.0,2.0,90.0,2159
17276,12,74,86,3,4,90.0,2.0,90.0,2159
17277,0,53,53,3,5,90.0,2.0,90.0,2159
17278,5,95,100,3,6,90.0,2.0,90.0,2159
17279,-28,59,31,3,7,90.0,2.0,90.0,2159
17280,5,68,73,1,0,90.0,2.0,90.0,2160
17281,13,66,79,1,1,90.0,2.0,90.0,2160
17282,4,76,80,2,2,90.0,2.0,90.0,2160
17283,11,74,85,2,3,90.0,2.0,90.0,2160
17284,14,82,96,3,4,90.0,2.0,90.0,2160
17285,21,61,82,3,5,90.0,2.0,90.0,2160
17286,25,75,100,3,6,90.0,2.0,90.0,2160
17287,5,69,74,3,7,90.0,2.0,90.0,2160
17288,17,10,27,1,0,90.0,2.0,90.0,2161
17289,9,4,13,1,1,90.0,2.0,90.0,2161
17290,14,86,100,2,2,90.0,2.0,90.0,2161
17291,2,98,100,2,3,90.0,2.0,90.0,2161
17292,12,65,77,3,4,90.0,2.0,90.0,2161
17293,43,14,57,3,5,90.0,2.0,90.0,2161
17294,34,16,50,3,6,90.0,2.0,90.0,2161
17295,49,8,57,3,7,90.0,2.0,90.0,2161
17296,100,0,100,1,0,90.0,2.0,90.0,2162
17297,-20,20,0,1,1,90.0,2.0,90.0,2162
17298,0,100,100,2,2,90.0,2.0,90.0,2162
17299,100,0,100,2,3,90.0,2.0,90.0,2162
17300,29,71,100,3,4,90.0,2.0,90.0,2162
17301,50,50,100,3,5,90.0,2.0,90.0,2162
17302,48,52,100,3,6,90.0,2.0,90.0,2162
17303,100,0,100,3,7,90.0,2.0,90.0,2162
17304,6,26,32,1,0,90.0,2.0,90.0,2163
17305,3,13,16,1,1,90.0,2.0,90.0,2163
17306,-5,77,72,2,2,90.0,2.0,90.0,2163
17307,0,92,92,2,3,90.0,2.0,90.0,2163
17308,4,77,81,3,4,90.0,2.0,90.0,2163
17309,23,50,73,3,5,90.0,2.0,90.0,2163
17310,27,50,77,3,6,90.0,2.0,90.0,2163
17311,17,14,31,3,7,90.0,2.0,90.0,2163
17312,40,10,50,1,0,90.0,2.0,90.0,2164
17313,5,5,10,1,1,90.0,2.0,90.0,2164
17314,0,95,95,2,2,90.0,2.0,90.0,2164
17315,0,100,100,2,3,90.0,2.0,90.0,2164
17316,10,65,75,3,4,90.0,2.0,90.0,2164
17317,-3,98,95,3,5,90.0,2.0,90.0,2164
17318,5,90,95,3,6,90.0,2.0,90.0,2164
17319,50,10,60,3,7,90.0,2.0,90.0,2164
17320,0,0,0,1,0,90.0,2.0,90.0,2165
17321,24,7,31,1,1,90.0,2.0,90.0,2165
17322,1,74,75,2,2,90.0,2.0,90.0,2165
17323,-8,81,73,2,3,90.0,2.0,90.0,2165
17324,-6,32,26,3,4,90.0,2.0,90.0,2165
17325,-1,21,20,3,5,90.0,2.0,90.0,2165
17326,-16,32,16,3,6,90.0,2.0,90.0,2165
17327,0,0,0,3,7,90.0,2.0,90.0,2165
17328,50,0,50,1,0,91.0,2.0,91.0,2166
17329,0,0,0,1,1,91.0,2.0,91.0,2166
17330,50,50,100,2,2,91.0,2.0,91.0,2166
17331,0,100,100,2,3,91.0,2.0,91.0,2166
17332,26,50,76,3,4,91.0,2.0,91.0,2166
17333,76,0,76,3,5,91.0,2.0,91.0,2166
17334,33,31,64,3,6,91.0,2.0,91.0,2166
17335,24,0,24,3,7,91.0,2.0,91.0,2166
17336,57,16,73,1,0,91.0,2.0,91.0,2167
17337,87,11,98,1,1,91.0,2.0,91.0,2167
17338,56,35,91,2,2,91.0,2.0,91.0,2167
17339,48,52,100,2,3,91.0,2.0,91.0,2167
17340,51,49,100,3,4,91.0,2.0,91.0,2167
17341,63,34,97,3,5,91.0,2.0,91.0,2167
17342,30,70,100,3,6,91.0,2.0,91.0,2167
17343,-15,25,10,3,7,91.0,2.0,91.0,2167
17344,0,25,25,1,0,91.0,2.0,91.0,2168
17345,7,5,12,1,1,91.0,2.0,91.0,2168
17346,25,50,75,2,2,91.0,2.0,91.0,2168
17347,11,60,71,2,3,91.0,2.0,91.0,2168
17348,6,75,81,3,4,91.0,2.0,91.0,2168
17349,0,50,50,3,5,91.0,2.0,91.0,2168
17350,27,50,77,3,6,91.0,2.0,91.0,2168
17351,75,0,75,3,7,91.0,2.0,91.0,2168
17352,32,50,82,1,0,91.0,2.0,91.0,2169
17353,14,15,29,1,1,91.0,2.0,91.0,2169
17354,-41,81,40,2,2,91.0,2.0,91.0,2169
17355,23,50,73,2,3,91.0,2.0,91.0,2169
17356,4,77,81,3,4,91.0,2.0,91.0,2169
17357,-55,86,31,3,5,91.0,2.0,91.0,2169
17358,-44,75,31,3,6,91.0,2.0,91.0,2169
17359,18,62,80,3,7,91.0,2.0,91.0,2169
17360,100,0,100,1,0,91.0,2.0,91.0,2170
17361,98,2,100,1,1,91.0,2.0,91.0,2170
17362,-2,79,77,2,2,91.0,2.0,91.0,2170
17363,73,0,73,2,3,91.0,2.0,91.0,2170
17364,83,17,100,3,4,91.0,2.0,91.0,2170
17365,66,34,100,3,5,91.0,2.0,91.0,2170
17366,0,100,100,3,6,91.0,2.0,91.0,2170
17367,100,0,100,3,7,91.0,2.0,91.0,2170
17368,0,0,0,1,0,91.0,2.0,91.0,2171
17369,6,1,7,1,1,91.0,2.0,91.0,2171
17370,-12,83,71,2,2,91.0,2.0,91.0,2171
17371,3,0,3,2,3,91.0,2.0,91.0,2171
17372,2,78,80,3,4,91.0,2.0,91.0,2171
17373,41,58,99,3,5,91.0,2.0,91.0,2171
17374,-33,33,0,3,6,91.0,2.0,91.0,2171
17375,44,39,83,3,7,91.0,2.0,91.0,2171
17376,11,0,11,1,0,91.0,2.0,91.0,2172
17377,24,0,24,1,1,91.0,2.0,91.0,2172
17378,25,75,100,2,2,91.0,2.0,91.0,2172
17379,0,100,100,2,3,91.0,2.0,91.0,2172
17380,39,37,76,3,4,91.0,2.0,91.0,2172
17381,87,0,87,3,5,91.0,2.0,91.0,2172
17382,-88,88,0,3,6,91.0,2.0,91.0,2172
17383,36,50,86,3,7,91.0,2.0,91.0,2172
17384,0,0,0,1,0,91.0,2.0,91.0,2173
17385,0,0,0,1,1,91.0,2.0,91.0,2173
17386,95,0,95,2,2,91.0,2.0,91.0,2173
17387,-100,100,0,2,3,91.0,2.0,91.0,2173
17388,-95,95,0,3,4,91.0,2.0,91.0,2173
17389,45,50,95,3,5,91.0,2.0,91.0,2173
17390,-8,13,5,3,6,91.0,2.0,91.0,2173
17391,10,0,10,3,7,91.0,2.0,91.0,2173
17392,12,19,31,1,0,91.0,2.0,91.0,2174
17393,-4,5,1,1,1,91.0,2.0,91.0,2174
17394,-35,73,38,2,2,91.0,2.0,91.0,2174
17395,31,35,66,2,3,91.0,2.0,91.0,2174
17396,24,26,50,3,4,91.0,2.0,91.0,2174
17397,0,50,50,3,5,91.0,2.0,91.0,2174
17398,12,13,25,3,6,91.0,2.0,91.0,2174
17399,1,24,25,3,7,91.0,2.0,91.0,2174
17400,100,0,100,1,0,91.0,2.0,91.0,2175
17401,-4,99,95,1,1,91.0,2.0,91.0,2175
17402,-22,72,50,2,2,91.0,2.0,91.0,2175
17403,1,99,100,2,3,91.0,2.0,91.0,2175
17404,14,86,100,3,4,91.0,2.0,91.0,2175
17405,15,73,88,3,5,91.0,2.0,91.0,2175
17406,38,62,100,3,6,91.0,2.0,91.0,2175
17407,100,0,100,3,7,91.0,2.0,91.0,2175
17408,92,4,96,1,0,91.0,2.0,91.0,2176
17409,29,70,99,1,1,91.0,2.0,91.0,2176
17410,38,60,98,2,2,91.0,2.0,91.0,2176
17411,84,15,99,2,3,91.0,2.0,91.0,2176
17412,29,70,99,3,4,91.0,2.0,91.0,2176
17413,83,17,100,3,5,91.0,2.0,91.0,2176
17414,2,97,99,3,6,91.0,2.0,91.0,2176
17415,39,60,99,3,7,91.0,2.0,91.0,2176
17416,-67,100,33,1,0,91.0,2.0,91.0,2177
17417,-1,25,24,1,1,91.0,2.0,91.0,2177
17418,23,77,100,2,2,91.0,2.0,91.0,2177
17419,-32,77,45,2,3,91.0,2.0,91.0,2177
17420,1,76,77,3,4,91.0,2.0,91.0,2177
17421,2,50,52,3,5,91.0,2.0,91.0,2177
17422,25,75,100,3,6,91.0,2.0,91.0,2177
17423,-1,25,24,3,7,91.0,2.0,91.0,2177
17424,12,1,13,1,0,91.0,2.0,91.0,2178
17425,-16,35,19,1,1,91.0,2.0,91.0,2178
17426,-10,83,73,2,2,91.0,2.0,91.0,2178
17427,10,80,90,2,3,91.0,2.0,91.0,2178
17428,9,64,73,3,4,91.0,2.0,91.0,2178
17429,-1,1,0,3,5,91.0,2.0,91.0,2178
17430,1,62,63,3,6,91.0,2.0,91.0,2178
17431,11,14,25,3,7,91.0,2.0,91.0,2178
17432,40,10,50,1,0,91.0,2.0,91.0,2179
17433,13,80,93,1,1,91.0,2.0,91.0,2179
17434,3,91,94,2,2,91.0,2.0,91.0,2179
17435,19,75,94,2,3,91.0,2.0,91.0,2179
17436,16,75,91,3,4,91.0,2.0,91.0,2179
17437,36,55,91,3,5,91.0,2.0,91.0,2179
17438,15,80,95,3,6,91.0,2.0,91.0,2179
17439,46,4,50,3,7,91.0,2.0,91.0,2179
17440,100,0,100,1,0,91.0,2.0,91.0,2180
17441,69,31,100,1,1,91.0,2.0,91.0,2180
17442,0,100,100,2,2,91.0,2.0,91.0,2180
17443,0,100,100,2,3,91.0,2.0,91.0,2180
17444,0,100,100,3,4,91.0,2.0,91.0,2180
17445,50,50,100,3,5,91.0,2.0,91.0,2180
17446,28,72,100,3,6,91.0,2.0,91.0,2180
17447,100,0,100,3,7,91.0,2.0,91.0,2180
17448,5,6,11,1,0,91.0,2.0,91.0,2181
17449,0,50,50,1,1,91.0,2.0,91.0,2181
17450,2,89,91,2,2,91.0,2.0,91.0,2181
17451,-2,66,64,2,3,91.0,2.0,91.0,2181
17452,-4,59,55,3,4,91.0,2.0,91.0,2181
17453,0,50,50,3,5,91.0,2.0,91.0,2181
17454,43,10,53,3,6,91.0,2.0,91.0,2181
17455,-1,88,87,3,7,91.0,2.0,91.0,2181
17456,54,33,87,1,0,91.0,2.0,91.0,2182
17457,9,77,86,1,1,91.0,2.0,91.0,2182
17458,19,70,89,2,2,91.0,2.0,91.0,2182
17459,6,87,93,2,3,91.0,2.0,91.0,2182
17460,26,74,100,3,4,91.0,2.0,91.0,2182
17461,67,32,99,3,5,91.0,2.0,91.0,2182
17462,12,71,83,3,6,91.0,2.0,91.0,2182
17463,15,78,93,3,7,91.0,2.0,91.0,2182
17464,31,17,48,1,0,91.0,2.0,91.0,2183
17465,35,30,65,1,1,91.0,2.0,91.0,2183
17466,-19,80,61,2,2,91.0,2.0,91.0,2183
17467,14,80,94,2,3,91.0,2.0,91.0,2183
17468,56,21,77,3,4,91.0,2.0,91.0,2183
17469,20,64,84,3,5,91.0,2.0,91.0,2183
17470,23,54,77,3,6,91.0,2.0,91.0,2183
17471,36,24,60,3,7,91.0,2.0,91.0,2183
17472,0,0,0,1,0,91.0,2.0,91.0,2184
17473,0,0,0,1,1,91.0,2.0,91.0,2184
17474,0,100,100,2,2,91.0,2.0,91.0,2184
17475,1,78,79,2,3,91.0,2.0,91.0,2184
17476,11,76,87,3,4,91.0,2.0,91.0,2184
17477,47,27,74,3,5,91.0,2.0,91.0,2184
17478,100,0,100,3,6,91.0,2.0,91.0,2184
17479,-4,7,3,3,7,91.0,2.0,91.0,2184
17480,-1,27,26,1,0,92.0,2.0,92.0,2185
17481,3,14,17,1,1,92.0,2.0,92.0,2185
17482,0,50,50,2,2,92.0,2.0,92.0,2185
17483,-1,89,88,2,3,92.0,2.0,92.0,2185
17484,-2,50,48,3,4,92.0,2.0,92.0,2185
17485,-1,50,49,3,5,92.0,2.0,92.0,2185
17486,2,49,51,3,6,92.0,2.0,92.0,2185
17487,-2,84,82,3,7,92.0,2.0,92.0,2185
17488,0,0,0,1,0,92.0,2.0,92.0,2186
17489,0,0,0,1,1,92.0,2.0,92.0,2186
17490,51,49,100,2,2,92.0,2.0,92.0,2186
17491,0,0,0,2,3,92.0,2.0,92.0,2186
17492,-2,99,97,3,4,92.0,2.0,92.0,2186
17493,38,11,49,3,5,92.0,2.0,92.0,2186
17494,-1,49,48,3,6,92.0,2.0,92.0,2186
17495,-11,11,0,3,7,92.0,2.0,92.0,2186
17496,5,84,89,1,0,92.0,2.0,92.0,2187
17497,-2,90,88,1,1,92.0,2.0,92.0,2187
17498,-12,78,66,2,2,92.0,2.0,92.0,2187
17499,29,69,98,2,3,92.0,2.0,92.0,2187
17500,3,87,90,3,4,92.0,2.0,92.0,2187
17501,-2,93,91,3,5,92.0,2.0,92.0,2187
17502,7,83,90,3,6,92.0,2.0,92.0,2187
17503,3,77,80,3,7,92.0,2.0,92.0,2187
17504,-3,82,79,1,0,92.0,2.0,92.0,2188
17505,-26,100,74,1,1,92.0,2.0,92.0,2188
17506,7,78,85,2,2,92.0,2.0,92.0,2188
17507,-30,95,65,2,3,92.0,2.0,92.0,2188
17508,1,77,78,3,4,92.0,2.0,92.0,2188
17509,-14,100,86,3,5,92.0,2.0,92.0,2188
17510,-44,94,50,3,6,92.0,2.0,92.0,2188
17511,-7,97,90,3,7,92.0,2.0,92.0,2188
17512,16,64,80,1,0,92.0,2.0,92.0,2189
17513,3,94,97,1,1,92.0,2.0,92.0,2189
17514,17,54,71,2,2,92.0,2.0,92.0,2189
17515,-2,73,71,2,3,92.0,2.0,92.0,2189
17516,5,83,88,3,4,92.0,2.0,92.0,2189
17517,-17,32,15,3,5,92.0,2.0,92.0,2189
17518,21,25,46,3,6,92.0,2.0,92.0,2189
17519,35,44,79,3,7,92.0,2.0,92.0,2189
17520,62,0,62,1,0,92.0,2.0,92.0,2190
17521,14,75,89,1,1,92.0,2.0,92.0,2190
17522,0,100,100,2,2,92.0,2.0,92.0,2190
17523,0,100,100,2,3,92.0,2.0,92.0,2190
17524,11,65,76,3,4,92.0,2.0,92.0,2190
17525,-23,74,51,3,5,92.0,2.0,92.0,2190
17526,48,52,100,3,6,92.0,2.0,92.0,2190
17527,-36,95,59,3,7,92.0,2.0,92.0,2190
17528,43,0,43,1,0,92.0,2.0,92.0,2191
17529,19,61,80,1,1,92.0,2.0,92.0,2191
17530,0,100,100,2,2,92.0,2.0,92.0,2191
17531,11,89,100,2,3,92.0,2.0,92.0,2191
17532,30,63,93,3,4,92.0,2.0,92.0,2191
17533,50,43,93,3,5,92.0,2.0,92.0,2191
17534,87,13,100,3,6,92.0,2.0,92.0,2191
17535,38,43,81,3,7,92.0,2.0,92.0,2191
17536,100,0,100,1,0,92.0,2.0,92.0,2192
17537,22,78,100,1,1,92.0,2.0,92.0,2192
17538,49,50,99,2,2,92.0,2.0,92.0,2192
17539,1,99,100,2,3,92.0,2.0,92.0,2192
17540,9,90,99,3,4,92.0,2.0,92.0,2192
17541,50,50,100,3,5,92.0,2.0,92.0,2192
17542,0,100,100,3,6,92.0,2.0,92.0,2192
17543,78,22,100,3,7,92.0,2.0,92.0,2192
17544,-3,99,96,1,0,92.0,2.0,92.0,2193
17545,-7,99,92,1,1,92.0,2.0,92.0,2193
17546,-7,96,89,2,2,92.0,2.0,92.0,2193
17547,7,89,96,2,3,92.0,2.0,92.0,2193
17548,-6,94,88,3,4,92.0,2.0,92.0,2193
17549,12,88,100,3,5,92.0,2.0,92.0,2193
17550,-7,98,91,3,6,92.0,2.0,92.0,2193
17551,5,89,94,3,7,92.0,2.0,92.0,2193
17552,0,0,0,1,0,92.0,2.0,92.0,2194
17553,1,74,75,1,1,92.0,2.0,92.0,2194
17554,0,100,100,2,2,92.0,2.0,92.0,2194
17555,0,0,0,2,3,92.0,2.0,92.0,2194
17556,-5,95,90,3,4,92.0,2.0,92.0,2194
17557,0,10,10,3,5,92.0,2.0,92.0,2194
17558,-2,5,3,3,6,92.0,2.0,92.0,2194
17559,0,5,5,3,7,92.0,2.0,92.0,2194
17560,5,6,11,1,0,92.0,2.0,92.0,2195
